survtype,countryname,yearweek,pathogen,pathogentype,pathogensubtype,indicator,age,value
primary care sentinel,Latvia,2021-W05,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,0
primary care sentinel,Latvia,2021-W04,Influenza,Influenza,total,detections,total,0
primary care sentinel,Latvia,2021-W04,Influenza,Influenza,total,tests,total,0
primary care sentinel,Latvia,2021-W04,RSV,RSV,RSV,detections,total,0
primary care sentinel,Latvia,2021-W04,RSV,RSV,RSV,tests,total,0
primary care sentinel,Latvia,2021-W04,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Latvia,2021-W04,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,0
primary care sentinel,Latvia,2021-W03,Influenza,Influenza,total,detections,total,0
primary care sentinel,Latvia,2021-W03,Influenza,Influenza,total,tests,total,0
primary care sentinel,Latvia,2021-W03,RSV,RSV,RSV,detections,total,0
primary care sentinel,Latvia,2021-W03,RSV,RSV,RSV,tests,total,0
primary care sentinel,Latvia,2021-W03,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Latvia,2021-W03,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,0
primary care sentinel,Latvia,2021-W02,Influenza,Influenza,total,detections,total,0
primary care sentinel,Latvia,2021-W02,Influenza,Influenza,total,tests,total,0
primary care sentinel,Latvia,2021-W02,RSV,RSV,RSV,detections,total,0
primary care sentinel,Latvia,2021-W02,RSV,RSV,RSV,tests,total,0
primary care sentinel,Latvia,2021-W02,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Latvia,2021-W02,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,0
primary care sentinel,Latvia,2021-W01,Influenza,Influenza,total,detections,total,0
primary care sentinel,Latvia,2021-W01,Influenza,Influenza,total,tests,total,0
primary care sentinel,Latvia,2021-W01,RSV,RSV,RSV,detections,total,0
primary care sentinel,Latvia,2021-W01,RSV,RSV,RSV,tests,total,0
primary care sentinel,Latvia,2021-W01,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Latvia,2021-W01,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,0
primary care sentinel,Latvia,2020-W53,Influenza,Influenza,total,detections,total,0
primary care sentinel,Latvia,2020-W53,Influenza,Influenza,total,tests,total,0
primary care sentinel,Latvia,2020-W53,RSV,RSV,RSV,detections,total,0
primary care sentinel,Latvia,2020-W53,RSV,RSV,RSV,tests,total,0
primary care sentinel,Latvia,2020-W53,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Latvia,2020-W53,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,0
primary care sentinel,Latvia,2020-W52,Influenza,Influenza,total,detections,total,0
primary care sentinel,Latvia,2020-W52,Influenza,Influenza,total,tests,total,0
primary care sentinel,Latvia,2020-W52,RSV,RSV,RSV,detections,total,0
primary care sentinel,Latvia,2020-W52,RSV,RSV,RSV,tests,total,0
primary care sentinel,Latvia,2020-W52,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Latvia,2020-W52,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,0
primary care sentinel,Latvia,2020-W51,Influenza,Influenza,total,detections,total,0
primary care sentinel,Latvia,2020-W51,Influenza,Influenza,total,tests,total,0
primary care sentinel,Latvia,2020-W51,RSV,RSV,RSV,detections,total,0
primary care sentinel,Latvia,2020-W51,RSV,RSV,RSV,tests,total,0
primary care sentinel,Latvia,2020-W51,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Latvia,2020-W51,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,0
primary care sentinel,Latvia,2020-W50,Influenza,Influenza,total,detections,total,0
primary care sentinel,Latvia,2020-W50,Influenza,Influenza,total,tests,total,0
primary care sentinel,Latvia,2020-W50,RSV,RSV,RSV,detections,total,0
primary care sentinel,Latvia,2020-W50,RSV,RSV,RSV,tests,total,0
primary care sentinel,Latvia,2020-W50,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Latvia,2020-W50,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,0
primary care sentinel,Latvia,2020-W49,Influenza,Influenza,total,detections,total,0
primary care sentinel,Latvia,2020-W49,Influenza,Influenza,total,tests,total,0
primary care sentinel,Latvia,2020-W49,RSV,RSV,RSV,detections,total,0
primary care sentinel,Latvia,2020-W49,RSV,RSV,RSV,tests,total,0
primary care sentinel,Latvia,2020-W49,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Latvia,2020-W49,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,0
primary care sentinel,Latvia,2020-W48,Influenza,Influenza,total,detections,total,0
primary care sentinel,Latvia,2020-W48,Influenza,Influenza,total,tests,total,0
primary care sentinel,Latvia,2020-W48,RSV,RSV,RSV,detections,total,0
primary care sentinel,Latvia,2020-W48,RSV,RSV,RSV,tests,total,0
primary care sentinel,Latvia,2020-W48,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Latvia,2020-W48,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,0
primary care sentinel,Latvia,2020-W47,Influenza,Influenza,total,detections,total,0
primary care sentinel,Latvia,2020-W47,Influenza,Influenza,total,tests,total,0
primary care sentinel,Latvia,2020-W47,RSV,RSV,RSV,detections,total,0
primary care sentinel,Latvia,2020-W47,RSV,RSV,RSV,tests,total,0
primary care sentinel,Latvia,2020-W47,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Latvia,2020-W47,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,0
primary care sentinel,Latvia,2020-W46,Influenza,Influenza,total,detections,total,0
primary care sentinel,Latvia,2020-W46,Influenza,Influenza,total,tests,total,0
primary care sentinel,Latvia,2020-W46,RSV,RSV,RSV,detections,total,0
primary care sentinel,Latvia,2020-W46,RSV,RSV,RSV,tests,total,0
primary care sentinel,Latvia,2020-W46,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Latvia,2020-W46,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,0
primary care sentinel,Latvia,2020-W44,Influenza,Influenza,total,detections,total,0
primary care sentinel,Latvia,2020-W44,Influenza,Influenza,total,tests,total,0
primary care sentinel,Latvia,2020-W44,RSV,RSV,RSV,detections,total,0
primary care sentinel,Latvia,2020-W44,RSV,RSV,RSV,tests,total,0
primary care sentinel,Latvia,2020-W44,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Latvia,2020-W44,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,0
primary care sentinel,Latvia,2020-W43,Influenza,Influenza,total,detections,total,0
primary care sentinel,Latvia,2020-W43,Influenza,Influenza,total,tests,total,0
primary care sentinel,Latvia,2020-W43,RSV,RSV,RSV,detections,total,0
primary care sentinel,Latvia,2020-W43,RSV,RSV,RSV,tests,total,0
primary care sentinel,Latvia,2020-W43,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
primary care sentinel,Latvia,2020-W43,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,0
primary care sentinel,Latvia,2020-W42,Influenza,Influenza,total,detections,total,0
primary care sentinel,Latvia,2020-W42,Influenza,Influenza,total,tests,total,0
primary care sentinel,Latvia,2020-W42,RSV,RSV,RSV,detections,total,0
primary care sentinel,Latvia,2020-W42,RSV,RSV,RSV,tests,total,0
primary care sentinel,Latvia,2020-W40,Influenza,Influenza,total,detections,total,0
primary care sentinel,Latvia,2020-W40,Influenza,Influenza,total,tests,total,0
primary care sentinel,Latvia,2020-W40,RSV,RSV,RSV,detections,total,0
primary care sentinel,Latvia,2020-W40,RSV,RSV,RSV,tests,total,0
primary care sentinel,Latvia,2020-W20,Influenza,Influenza,total,detections,total,0
primary care sentinel,Latvia,2020-W20,Influenza,Influenza,total,tests,total,0
primary care sentinel,Latvia,2020-W20,RSV,RSV,RSV,detections,total,0
primary care sentinel,Latvia,2020-W20,RSV,RSV,RSV,tests,total,0
primary care sentinel,Latvia,2020-W19,Influenza,Influenza,total,detections,total,0
primary care sentinel,Latvia,2020-W19,Influenza,Influenza,total,tests,total,0
primary care sentinel,Latvia,2020-W19,RSV,RSV,RSV,detections,total,0
primary care sentinel,Latvia,2020-W19,RSV,RSV,RSV,tests,total,0
primary care sentinel,Latvia,2020-W18,Influenza,Influenza,total,detections,total,0
primary care sentinel,Latvia,2020-W18,Influenza,Influenza,total,tests,total,0
primary care sentinel,Latvia,2020-W18,RSV,RSV,RSV,detections,total,0
primary care sentinel,Latvia,2020-W18,RSV,RSV,RSV,tests,total,0
primary care sentinel,Latvia,2020-W17,Influenza,Influenza,total,detections,total,0
primary care sentinel,Latvia,2020-W17,Influenza,Influenza,total,tests,total,0
primary care sentinel,Latvia,2020-W17,RSV,RSV,RSV,detections,total,0
primary care sentinel,Latvia,2020-W17,RSV,RSV,RSV,tests,total,0
primary care sentinel,Latvia,2020-W16,Influenza,Influenza,total,detections,total,0
primary care sentinel,Latvia,2020-W16,Influenza,Influenza,total,tests,total,0
primary care sentinel,Latvia,2020-W16,RSV,RSV,RSV,detections,total,0
primary care sentinel,Latvia,2020-W16,RSV,RSV,RSV,tests,total,0
primary care sentinel,Latvia,2020-W15,Influenza,Influenza,total,detections,total,0
primary care sentinel,Latvia,2020-W15,Influenza,Influenza,total,tests,total,0
primary care sentinel,Latvia,2020-W15,RSV,RSV,RSV,detections,total,0
primary care sentinel,Latvia,2020-W15,RSV,RSV,RSV,tests,total,0
primary care sentinel,Latvia,2020-W14,Influenza,Influenza,total,detections,total,0
primary care sentinel,Latvia,2020-W14,Influenza,Influenza,total,tests,total,0
primary care sentinel,Latvia,2020-W14,RSV,RSV,RSV,detections,total,0
primary care sentinel,Latvia,2020-W14,RSV,RSV,RSV,tests,total,0
primary care sentinel,Latvia,2020-W13,Influenza,Influenza,total,detections,total,0
primary care sentinel,Latvia,2020-W13,Influenza,Influenza,total,tests,total,0
primary care sentinel,Latvia,2020-W13,RSV,RSV,RSV,detections,total,0
primary care sentinel,Latvia,2020-W13,RSV,RSV,RSV,tests,total,0
primary care sentinel,Latvia,2020-W12,Influenza,Influenza,total,detections,total,0
primary care sentinel,Latvia,2020-W12,Influenza,Influenza,total,tests,total,0
primary care sentinel,Latvia,2020-W12,RSV,RSV,RSV,detections,total,0
primary care sentinel,Latvia,2020-W12,RSV,RSV,RSV,tests,total,0
primary care sentinel,Latvia,2020-W11,Influenza,Influenza,total,detections,total,0
primary care sentinel,Latvia,2020-W11,Influenza,Influenza,total,tests,total,0
primary care sentinel,Latvia,2020-W11,RSV,RSV,RSV,detections,total,0
primary care sentinel,Latvia,2020-W11,RSV,RSV,RSV,tests,total,0
primary care sentinel,Latvia,2020-W10,Influenza,Influenza,total,detections,total,3
primary care sentinel,Latvia,2020-W10,Influenza,Influenza,total,positivity,total,18.8
primary care sentinel,Latvia,2020-W10,Influenza,Influenza,total,tests,total,16
primary care sentinel,Latvia,2020-W10,Influenza,Influenza A,A (unknown),detections,total,2
primary care sentinel,Latvia,2020-W10,Influenza,Influenza B,B (unknown),detections,total,1
primary care sentinel,Latvia,2020-W10,RSV,RSV,RSV,detections,total,1
primary care sentinel,Latvia,2020-W10,RSV,RSV,RSV,positivity,total,100
